ID	Label	Type	hasFloatValue	hasUnit
ID	LABEL	TYPE	AT gc:hasFloatValue^^xsd:float	I gc:hasUnit
ex:freqval_caa005b_9	Frequency mode 9 caa005b	gc:FloatValue	110.79	gc:cm-1
ex:freqval_caa005b_10	Frequency mode 10 caa005b	gc:FloatValue	187.9	gc:cm-1
ex:freqval_caa005b_11	Frequency mode 11 caa005b	gc:FloatValue	299.32	gc:cm-1
ex:freqval_caa005b_12	Frequency mode 12 caa005b	gc:FloatValue	411.32	gc:cm-1
ex:freqval_caa005b_13	Frequency mode 13 caa005b	gc:FloatValue	496.8	gc:cm-1
ex:freqval_caa005b_14	Frequency mode 14 caa005b	gc:FloatValue	565.93	gc:cm-1
ex:freqval_caa005b_15	Frequency mode 15 caa005b	gc:FloatValue	591.2	gc:cm-1
ex:freqval_caa005b_16	Frequency mode 16 caa005b	gc:FloatValue	626.49	gc:cm-1
ex:freqval_caa005b_17	Frequency mode 17 caa005b	gc:FloatValue	687.15	gc:cm-1
ex:freqval_caa005b_18	Frequency mode 18 caa005b	gc:FloatValue	754.74	gc:cm-1
ex:freqval_caa005b_19	Frequency mode 19 caa005b	gc:FloatValue	763	gc:cm-1
ex:freqval_caa005b_20	Frequency mode 20 caa005b	gc:FloatValue	818.99	gc:cm-1
ex:freqval_caa005b_21	Frequency mode 21 caa005b	gc:FloatValue	883.65	gc:cm-1
ex:freqval_caa005b_22	Frequency mode 22 caa005b	gc:FloatValue	983.13	gc:cm-1
ex:freqval_caa005b_23	Frequency mode 23 caa005b	gc:FloatValue	1038.21	gc:cm-1
ex:freqval_caa005b_24	Frequency mode 24 caa005b	gc:FloatValue	1168.16	gc:cm-1
ex:freqval_caa005b_25	Frequency mode 25 caa005b	gc:FloatValue	1178.75	gc:cm-1
ex:freqval_caa005b_26	Frequency mode 26 caa005b	gc:FloatValue	1199.71	gc:cm-1
ex:freqval_caa005b_27	Frequency mode 27 caa005b	gc:FloatValue	1267.74	gc:cm-1
ex:freqval_caa005b_28	Frequency mode 28 caa005b	gc:FloatValue	1321.87	gc:cm-1
ex:freqval_caa005b_29	Frequency mode 29 caa005b	gc:FloatValue	1364.49	gc:cm-1
ex:freqval_caa005b_30	Frequency mode 30 caa005b	gc:FloatValue	1435.14	gc:cm-1
ex:freqval_caa005b_31	Frequency mode 31 caa005b	gc:FloatValue	1448.48	gc:cm-1
ex:freqval_caa005b_32	Frequency mode 32 caa005b	gc:FloatValue	1459.01	gc:cm-1
ex:freqval_caa005b_33	Frequency mode 33 caa005b	gc:FloatValue	1803.74	gc:cm-1
ex:freqval_caa005b_34	Frequency mode 34 caa005b	gc:FloatValue	1995.97	gc:cm-1
ex:freqval_caa005b_35	Frequency mode 35 caa005b	gc:FloatValue	3175.07	gc:cm-1
ex:freqval_caa005b_36	Frequency mode 36 caa005b	gc:FloatValue	3188.72	gc:cm-1
ex:freqval_caa005b_37	Frequency mode 37 caa005b	gc:FloatValue	3276.93	gc:cm-1
ex:freqval_caa005b_38	Frequency mode 38 caa005b	gc:FloatValue	3830.99	gc:cm-1
ex:freqval_caa005b_39	Frequency mode 39 caa005b	gc:FloatValue	3936.97	gc:cm-1
ex:intval_caa005b_1	IR intensity mode 1 caa005b	gc:FloatValue	14.00748	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005b_2	IR intensity mode 2 caa005b	gc:FloatValue	0.00779	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005b_3	IR intensity mode 3 caa005b	gc:FloatValue	0.09959	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005b_4	IR intensity mode 4 caa005b	gc:FloatValue	0.02187	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005b_5	IR intensity mode 5 caa005b	gc:FloatValue	0.2843	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005b_6	IR intensity mode 6 caa005b	gc:FloatValue	0.16026	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005b_7	IR intensity mode 7 caa005b	gc:FloatValue	0.04476	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005b_8	IR intensity mode 8 caa005b	gc:FloatValue	0.08134	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005b_9	IR intensity mode 9 caa005b	gc:FloatValue	0.02174	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005b_10	IR intensity mode 10 caa005b	gc:FloatValue	0.30216	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005b_11	IR intensity mode 11 caa005b	gc:FloatValue	0.20905	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005b_12	IR intensity mode 12 caa005b	gc:FloatValue	1.52435	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005b_13	IR intensity mode 13 caa005b	gc:FloatValue	0.53907	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005b_14	IR intensity mode 14 caa005b	gc:FloatValue	1.88215	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005b_15	IR intensity mode 15 caa005b	gc:FloatValue	9.99667	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005b_16	IR intensity mode 16 caa005b	gc:FloatValue	1.85323	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005b_17	IR intensity mode 17 caa005b	gc:FloatValue	12.17413	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005b_18	IR intensity mode 18 caa005b	gc:FloatValue	4.25794	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005b_19	IR intensity mode 19 caa005b	gc:FloatValue	9.14199	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005b_20	IR intensity mode 20 caa005b	gc:FloatValue	6.08423	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005b_21	IR intensity mode 21 caa005b	gc:FloatValue	0.08918	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005b_22	IR intensity mode 22 caa005b	gc:FloatValue	74.87542	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005b_23	IR intensity mode 23 caa005b	gc:FloatValue	31.57757	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005b_24	IR intensity mode 24 caa005b	gc:FloatValue	26.44232	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005b_25	IR intensity mode 25 caa005b	gc:FloatValue	16.2113	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005b_26	IR intensity mode 26 caa005b	gc:FloatValue	3.87021	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005b_27	IR intensity mode 27 caa005b	gc:FloatValue	13.19521	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005b_28	IR intensity mode 28 caa005b	gc:FloatValue	1.12301	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005b_29	IR intensity mode 29 caa005b	gc:FloatValue	1.24592	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005b_30	IR intensity mode 30 caa005b	gc:FloatValue	2.55254	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005b_31	IR intensity mode 31 caa005b	gc:FloatValue	0.40996	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005b_32	IR intensity mode 32 caa005b	gc:FloatValue	9.90206	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005b_33	IR intensity mode 33 caa005b	gc:FloatValue	6.55226	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005b_34	IR intensity mode 34 caa005b	gc:FloatValue	0.41331	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005b_35	IR intensity mode 35 caa005b	gc:FloatValue	0.67668	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005b_36	IR intensity mode 36 caa005b	gc:FloatValue	0.10002	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005b_37	IR intensity mode 37 caa005b	gc:FloatValue	0.00659	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005b_38	IR intensity mode 38 caa005b	gc:FloatValue	3.58746	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005b_39	IR intensity mode 39 caa005b	gc:FloatValue	3.17572	gc:debyeSquaredPerAmuAngstromSquared
ex:freqval_caa005bIRCCML_last_1	Frequency mode 1 caa005bIRCCML_last	gc:FloatValue	0	gc:cm-1
ex:freqval_caa005bIRCCML_last_2	Frequency mode 2 caa005bIRCCML_last	gc:FloatValue	0	gc:cm-1
ex:freqval_caa005bIRCCML_last_3	Frequency mode 3 caa005bIRCCML_last	gc:FloatValue	0	gc:cm-1
ex:freqval_caa005bIRCCML_last_4	Frequency mode 4 caa005bIRCCML_last	gc:FloatValue	0	gc:cm-1
ex:freqval_caa005bIRCCML_last_5	Frequency mode 5 caa005bIRCCML_last	gc:FloatValue	0	gc:cm-1
ex:freqval_caa005bIRCCML_last_6	Frequency mode 6 caa005bIRCCML_last	gc:FloatValue	0	gc:cm-1
ex:freqval_caa005bIRCCML_last_7	Frequency mode 7 caa005bIRCCML_last	gc:FloatValue	63.92	gc:cm-1
ex:freqval_caa005bIRCCML_last_8	Frequency mode 8 caa005bIRCCML_last	gc:FloatValue	118.7	gc:cm-1
ex:freqval_caa005bIRCCML_last_9	Frequency mode 9 caa005bIRCCML_last	gc:FloatValue	140.37	gc:cm-1
ex:freqval_caa005bIRCCML_last_10	Frequency mode 10 caa005bIRCCML_last	gc:FloatValue	194.46	gc:cm-1
ex:freqval_caa005bIRCCML_last_11	Frequency mode 11 caa005bIRCCML_last	gc:FloatValue	253.9	gc:cm-1
ex:freqval_caa005bIRCCML_last_12	Frequency mode 12 caa005bIRCCML_last	gc:FloatValue	285.44	gc:cm-1
ex:freqval_caa005bIRCCML_last_13	Frequency mode 13 caa005bIRCCML_last	gc:FloatValue	360.92	gc:cm-1
ex:freqval_caa005bIRCCML_last_14	Frequency mode 14 caa005bIRCCML_last	gc:FloatValue	401.64	gc:cm-1
ex:freqval_caa005bIRCCML_last_15	Frequency mode 15 caa005bIRCCML_last	gc:FloatValue	461.52	gc:cm-1
ex:freqval_caa005bIRCCML_last_16	Frequency mode 16 caa005bIRCCML_last	gc:FloatValue	521.83	gc:cm-1
ex:freqval_caa005bIRCCML_last_17	Frequency mode 17 caa005bIRCCML_last	gc:FloatValue	552.04	gc:cm-1
ex:freqval_caa005bIRCCML_last_18	Frequency mode 18 caa005bIRCCML_last	gc:FloatValue	568.18	gc:cm-1
ex:freqval_caa005bIRCCML_last_19	Frequency mode 19 caa005bIRCCML_last	gc:FloatValue	717.62	gc:cm-1
ex:freqval_caa005bIRCCML_last_20	Frequency mode 20 caa005bIRCCML_last	gc:FloatValue	759.27	gc:cm-1
ex:freqval_caa005bIRCCML_last_21	Frequency mode 21 caa005bIRCCML_last	gc:FloatValue	856.35	gc:cm-1
ex:freqval_caa005bIRCCML_last_22	Frequency mode 22 caa005bIRCCML_last	gc:FloatValue	938.55	gc:cm-1
ex:freqval_caa005bIRCCML_last_23	Frequency mode 23 caa005bIRCCML_last	gc:FloatValue	1007.11	gc:cm-1
ex:freqval_caa005bIRCCML_last_24	Frequency mode 24 caa005bIRCCML_last	gc:FloatValue	1089.66	gc:cm-1
ex:freqval_caa005bIRCCML_last_25	Frequency mode 25 caa005bIRCCML_last	gc:FloatValue	1186.16	gc:cm-1
ex:freqval_caa005bIRCCML_last_26	Frequency mode 26 caa005bIRCCML_last	gc:FloatValue	1260.29	gc:cm-1
ex:freqval_caa005bIRCCML_last_27	Frequency mode 27 caa005bIRCCML_last	gc:FloatValue	1323.6	gc:cm-1
ex:freqval_caa005bIRCCML_last_28	Frequency mode 28 caa005bIRCCML_last	gc:FloatValue	1358.81	gc:cm-1
ex:freqval_caa005bIRCCML_last_29	Frequency mode 29 caa005bIRCCML_last	gc:FloatValue	1393	gc:cm-1
ex:freqval_caa005bIRCCML_last_30	Frequency mode 30 caa005bIRCCML_last	gc:FloatValue	1447.17	gc:cm-1
ex:freqval_caa005bIRCCML_last_31	Frequency mode 31 caa005bIRCCML_last	gc:FloatValue	1489.93	gc:cm-1
ex:freqval_caa005bIRCCML_last_32	Frequency mode 32 caa005bIRCCML_last	gc:FloatValue	1605.68	gc:cm-1
ex:freqval_caa005bIRCCML_last_33	Frequency mode 33 caa005bIRCCML_last	gc:FloatValue	3183.57	gc:cm-1
ex:freqval_caa005bIRCCML_last_34	Frequency mode 34 caa005bIRCCML_last	gc:FloatValue	3192.88	gc:cm-1
ex:freqval_caa005bIRCCML_last_35	Frequency mode 35 caa005bIRCCML_last	gc:FloatValue	3273.01	gc:cm-1
ex:freqval_caa005bIRCCML_last_36	Frequency mode 36 caa005bIRCCML_last	gc:FloatValue	3586.43	gc:cm-1
ex:freqval_caa005bIRCCML_last_37	Frequency mode 37 caa005bIRCCML_last	gc:FloatValue	3742.7	gc:cm-1
ex:freqval_caa005bIRCCML_last_38	Frequency mode 38 caa005bIRCCML_last	gc:FloatValue	3827.64	gc:cm-1
ex:freqval_caa005bIRCCML_last_39	Frequency mode 39 caa005bIRCCML_last	gc:FloatValue	3959.92	gc:cm-1
ex:intval_caa005bIRCCML_last_1	IR intensity mode 1 caa005bIRCCML_last	gc:FloatValue	0.02893	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bIRCCML_last_2	IR intensity mode 2 caa005bIRCCML_last	gc:FloatValue	0.02371	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bIRCCML_last_3	IR intensity mode 3 caa005bIRCCML_last	gc:FloatValue	0.06354	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bIRCCML_last_4	IR intensity mode 4 caa005bIRCCML_last	gc:FloatValue	0.00632	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bIRCCML_last_5	IR intensity mode 5 caa005bIRCCML_last	gc:FloatValue	0.01239	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bIRCCML_last_6	IR intensity mode 6 caa005bIRCCML_last	gc:FloatValue	0.12867	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bIRCCML_last_7	IR intensity mode 7 caa005bIRCCML_last	gc:FloatValue	0.0373	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bIRCCML_last_8	IR intensity mode 8 caa005bIRCCML_last	gc:FloatValue	0.08503	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bIRCCML_last_9	IR intensity mode 9 caa005bIRCCML_last	gc:FloatValue	0.26995	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bIRCCML_last_10	IR intensity mode 10 caa005bIRCCML_last	gc:FloatValue	0.11105	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bIRCCML_last_11	IR intensity mode 11 caa005bIRCCML_last	gc:FloatValue	1.35302	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bIRCCML_last_12	IR intensity mode 12 caa005bIRCCML_last	gc:FloatValue	6.67093	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bIRCCML_last_13	IR intensity mode 13 caa005bIRCCML_last	gc:FloatValue	0.03933	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bIRCCML_last_14	IR intensity mode 14 caa005bIRCCML_last	gc:FloatValue	4.23394	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bIRCCML_last_15	IR intensity mode 15 caa005bIRCCML_last	gc:FloatValue	1.8848	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bIRCCML_last_16	IR intensity mode 16 caa005bIRCCML_last	gc:FloatValue	0.73996	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bIRCCML_last_17	IR intensity mode 17 caa005bIRCCML_last	gc:FloatValue	3.95519	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bIRCCML_last_18	IR intensity mode 18 caa005bIRCCML_last	gc:FloatValue	7.41617	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bIRCCML_last_19	IR intensity mode 19 caa005bIRCCML_last	gc:FloatValue	1.97004	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bIRCCML_last_20	IR intensity mode 20 caa005bIRCCML_last	gc:FloatValue	6.77181	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bIRCCML_last_21	IR intensity mode 21 caa005bIRCCML_last	gc:FloatValue	0.89622	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bIRCCML_last_22	IR intensity mode 22 caa005bIRCCML_last	gc:FloatValue	6.5897	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bIRCCML_last_23	IR intensity mode 23 caa005bIRCCML_last	gc:FloatValue	0.97232	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bIRCCML_last_24	IR intensity mode 24 caa005bIRCCML_last	gc:FloatValue	3.78806	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bIRCCML_last_25	IR intensity mode 25 caa005bIRCCML_last	gc:FloatValue	0.27843	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bIRCCML_last_26	IR intensity mode 26 caa005bIRCCML_last	gc:FloatValue	0.11863	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bIRCCML_last_27	IR intensity mode 27 caa005bIRCCML_last	gc:FloatValue	0.69604	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bIRCCML_last_28	IR intensity mode 28 caa005bIRCCML_last	gc:FloatValue	1.8432	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bIRCCML_last_29	IR intensity mode 29 caa005bIRCCML_last	gc:FloatValue	0.55716	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bIRCCML_last_30	IR intensity mode 30 caa005bIRCCML_last	gc:FloatValue	0.46059	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bIRCCML_last_31	IR intensity mode 31 caa005bIRCCML_last	gc:FloatValue	2.4375	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bIRCCML_last_32	IR intensity mode 32 caa005bIRCCML_last	gc:FloatValue	3.78979	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bIRCCML_last_33	IR intensity mode 33 caa005bIRCCML_last	gc:FloatValue	0.08029	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bIRCCML_last_34	IR intensity mode 34 caa005bIRCCML_last	gc:FloatValue	0.30397	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bIRCCML_last_35	IR intensity mode 35 caa005bIRCCML_last	gc:FloatValue	0.01448	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bIRCCML_last_36	IR intensity mode 36 caa005bIRCCML_last	gc:FloatValue	14.04848	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bIRCCML_last_37	IR intensity mode 37 caa005bIRCCML_last	gc:FloatValue	5.01496	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bIRCCML_last_38	IR intensity mode 38 caa005bIRCCML_last	gc:FloatValue	2.30143	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bIRCCML_last_39	IR intensity mode 39 caa005bIRCCML_last	gc:FloatValue	4.56817	gc:debyeSquaredPerAmuAngstromSquared
ex:freqval_caa005bIRCCML1st_1	Frequency mode 1 caa005bIRCCML1st	gc:FloatValue	0	gc:cm-1
ex:freqval_caa005bIRCCML1st_2	Frequency mode 2 caa005bIRCCML1st	gc:FloatValue	0	gc:cm-1
ex:freqval_caa005bIRCCML1st_3	Frequency mode 3 caa005bIRCCML1st	gc:FloatValue	0	gc:cm-1
ex:freqval_caa005bIRCCML1st_4	Frequency mode 4 caa005bIRCCML1st	gc:FloatValue	0	gc:cm-1
ex:freqval_caa005bIRCCML1st_5	Frequency mode 5 caa005bIRCCML1st	gc:FloatValue	0	gc:cm-1
ex:freqval_caa005bIRCCML1st_6	Frequency mode 6 caa005bIRCCML1st	gc:FloatValue	0	gc:cm-1
ex:freqval_caa005bIRCCML1st_7	Frequency mode 7 caa005bIRCCML1st	gc:FloatValue	25.48	gc:cm-1
ex:freqval_caa005bIRCCML1st_8	Frequency mode 8 caa005bIRCCML1st	gc:FloatValue	42.61	gc:cm-1
ex:freqval_caa005bIRCCML1st_9	Frequency mode 9 caa005bIRCCML1st	gc:FloatValue	93.2	gc:cm-1
ex:freqval_caa005bIRCCML1st_10	Frequency mode 10 caa005bIRCCML1st	gc:FloatValue	103.17	gc:cm-1
ex:freqval_caa005bIRCCML1st_11	Frequency mode 11 caa005bIRCCML1st	gc:FloatValue	164.52	gc:cm-1
ex:freqval_caa005bIRCCML1st_12	Frequency mode 12 caa005bIRCCML1st	gc:FloatValue	172.48	gc:cm-1
ex:freqval_caa005bIRCCML1st_13	Frequency mode 13 caa005bIRCCML1st	gc:FloatValue	183.97	gc:cm-1
ex:freqval_caa005bIRCCML1st_14	Frequency mode 14 caa005bIRCCML1st	gc:FloatValue	226.42	gc:cm-1
ex:freqval_caa005bIRCCML1st_15	Frequency mode 15 caa005bIRCCML1st	gc:FloatValue	271.32	gc:cm-1
ex:freqval_caa005bIRCCML1st_16	Frequency mode 16 caa005bIRCCML1st	gc:FloatValue	292.39	gc:cm-1
ex:freqval_caa005bIRCCML1st_17	Frequency mode 17 caa005bIRCCML1st	gc:FloatValue	357.16	gc:cm-1
ex:freqval_caa005bIRCCML1st_18	Frequency mode 18 caa005bIRCCML1st	gc:FloatValue	453	gc:cm-1
ex:freqval_caa005bIRCCML1st_19	Frequency mode 19 caa005bIRCCML1st	gc:FloatValue	464.28	gc:cm-1
ex:freqval_caa005bIRCCML1st_20	Frequency mode 20 caa005bIRCCML1st	gc:FloatValue	562.37	gc:cm-1
ex:freqval_caa005bIRCCML1st_21	Frequency mode 21 caa005bIRCCML1st	gc:FloatValue	719.03	gc:cm-1
ex:freqval_caa005bIRCCML1st_22	Frequency mode 22 caa005bIRCCML1st	gc:FloatValue	784.7	gc:cm-1
ex:freqval_caa005bIRCCML1st_23	Frequency mode 23 caa005bIRCCML1st	gc:FloatValue	812.97	gc:cm-1
ex:freqval_caa005bIRCCML1st_24	Frequency mode 24 caa005bIRCCML1st	gc:FloatValue	1039.33	gc:cm-1
ex:freqval_caa005bIRCCML1st_25	Frequency mode 25 caa005bIRCCML1st	gc:FloatValue	1052.13	gc:cm-1
ex:freqval_caa005bIRCCML1st_26	Frequency mode 26 caa005bIRCCML1st	gc:FloatValue	1224.98	gc:cm-1
ex:freqval_caa005bIRCCML1st_27	Frequency mode 27 caa005bIRCCML1st	gc:FloatValue	1297.38	gc:cm-1
ex:freqval_caa005bIRCCML1st_28	Frequency mode 28 caa005bIRCCML1st	gc:FloatValue	1407.25	gc:cm-1
ex:freqval_caa005bIRCCML1st_29	Frequency mode 29 caa005bIRCCML1st	gc:FloatValue	1468.53	gc:cm-1
ex:freqval_caa005bIRCCML1st_30	Frequency mode 30 caa005bIRCCML1st	gc:FloatValue	1560.46	gc:cm-1
ex:freqval_caa005bIRCCML1st_31	Frequency mode 31 caa005bIRCCML1st	gc:FloatValue	1567.63	gc:cm-1
ex:freqval_caa005bIRCCML1st_32	Frequency mode 32 caa005bIRCCML1st	gc:FloatValue	1650.5	gc:cm-1
ex:freqval_caa005bIRCCML1st_33	Frequency mode 33 caa005bIRCCML1st	gc:FloatValue	3162.26	gc:cm-1
ex:freqval_caa005bIRCCML1st_34	Frequency mode 34 caa005bIRCCML1st	gc:FloatValue	3165.83	gc:cm-1
ex:freqval_caa005bIRCCML1st_35	Frequency mode 35 caa005bIRCCML1st	gc:FloatValue	3258.77	gc:cm-1
ex:freqval_caa005bIRCCML1st_36	Frequency mode 36 caa005bIRCCML1st	gc:FloatValue	3527.82	gc:cm-1
ex:freqval_caa005bIRCCML1st_37	Frequency mode 37 caa005bIRCCML1st	gc:FloatValue	3699.15	gc:cm-1
ex:freqval_caa005bIRCCML1st_38	Frequency mode 38 caa005bIRCCML1st	gc:FloatValue	3920.82	gc:cm-1
ex:freqval_caa005bIRCCML1st_39	Frequency mode 39 caa005bIRCCML1st	gc:FloatValue	3937.75	gc:cm-1
ex:intval_caa005bIRCCML1st_1	IR intensity mode 1 caa005bIRCCML1st	gc:FloatValue	0.008	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bIRCCML1st_2	IR intensity mode 2 caa005bIRCCML1st	gc:FloatValue	0.0202	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bIRCCML1st_3	IR intensity mode 3 caa005bIRCCML1st	gc:FloatValue	0.0144	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bIRCCML1st_4	IR intensity mode 4 caa005bIRCCML1st	gc:FloatValue	0.02231	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bIRCCML1st_5	IR intensity mode 5 caa005bIRCCML1st	gc:FloatValue	0.05745	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bIRCCML1st_6	IR intensity mode 6 caa005bIRCCML1st	gc:FloatValue	0.01095	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bIRCCML1st_7	IR intensity mode 7 caa005bIRCCML1st	gc:FloatValue	0.00851	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bIRCCML1st_8	IR intensity mode 8 caa005bIRCCML1st	gc:FloatValue	0.11882	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bIRCCML1st_9	IR intensity mode 9 caa005bIRCCML1st	gc:FloatValue	1.04735	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bIRCCML1st_10	IR intensity mode 10 caa005bIRCCML1st	gc:FloatValue	1.60809	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bIRCCML1st_11	IR intensity mode 11 caa005bIRCCML1st	gc:FloatValue	1.13792	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bIRCCML1st_12	IR intensity mode 12 caa005bIRCCML1st	gc:FloatValue	0.55096	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bIRCCML1st_13	IR intensity mode 13 caa005bIRCCML1st	gc:FloatValue	4.17363	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bIRCCML1st_14	IR intensity mode 14 caa005bIRCCML1st	gc:FloatValue	1.96619	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bIRCCML1st_15	IR intensity mode 15 caa005bIRCCML1st	gc:FloatValue	3.77935	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bIRCCML1st_16	IR intensity mode 16 caa005bIRCCML1st	gc:FloatValue	0.99847	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bIRCCML1st_17	IR intensity mode 17 caa005bIRCCML1st	gc:FloatValue	4.8326	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bIRCCML1st_18	IR intensity mode 18 caa005bIRCCML1st	gc:FloatValue	0.41284	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bIRCCML1st_19	IR intensity mode 19 caa005bIRCCML1st	gc:FloatValue	2.33931	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bIRCCML1st_20	IR intensity mode 20 caa005bIRCCML1st	gc:FloatValue	7.75844	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bIRCCML1st_21	IR intensity mode 21 caa005bIRCCML1st	gc:FloatValue	1.93817	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bIRCCML1st_22	IR intensity mode 22 caa005bIRCCML1st	gc:FloatValue	6.18472	gc:debyeSquaredPerAmuAngstromSquared
ex:intval_caa005bIRCCML1st_23	IR intensity mode 23 caa005bIRCCML1st	gc:FloatValue	1.47144	gc:debyeSquaredPerAmuAngstromSquared
